ONS Code,Region/Local Authority,Poor or defective road surface ,"Deposit on road (eg. oil, mud, chippings)",Slippery road (due to weather),Inadequate or masked signs or road markings,Defective traffic signals,"Traffic calming (eg. road humps, chicane)",Temporary road layout (eg. contraflow),"Road layout (eg. bend, hill, narrow road)",Animal or object in carriageway ,Slippery inspection cover or road marking,"Tyres illegal, defective or under inflated",Defective lights or indicators,Defective brakes,Defective steering or suspension,Defective or missing mirrors,Overloaded or poorly loaded vehicle or trailer,Disobeyed automatic traffic signal,Disobeyed 'Give Way' or 'Stop' sign or markings,Disobeyed double white lines,Disobeyed pedestrian crossing facility,Illegal turn or direction of travel,Exceeding speed limit,Travelling too fast for conditions,Following too close,Vehicle travelling along pavement,Cyclist entering road from pavement,Junction overshoot,Junction restart (moving off at junction),Poor turn or manoeuvre,Failed to signal or misleading signal,Driver/Rider failed to look properly,Driver/Rider failed to judge other person’s path or speed,"Too close to cyclist, horse rider or pedestrian",Sudden braking,Swerved,Loss of control,Driver/Rider impaired by alcohol,Driver/Rider impaired by drugs (illicit or medicinal),Fatigue,"Uncorrected, defective eyesight","Driver/Rider illness or disability, mental or physical",Not displaying lights at night or in poor visibility,Rider wearing dark clothing,Driver using mobile phone,Distraction in vehicle,Distraction outside vehicle,Aggressive driving,"Driver/Rider careless, reckless or in a hurry","Driver/Rider nervous, uncertain or panic",Driving too slow for conditions or slow veh (eg tractor),Learner or inexperienced driver/rider,Inexperience of driving on the left,Unfamiliar with model of vehicle,Stationary or parked vehicle(s),Vegetation,"Road layout (eg. bend, winding road, hill crest)","Buildings, road signs, street furniture",Dazzling headlights,Dazzling sun,"Rain, sleet, snow, or fog",Spray from other vehicles,"Visor or windscreen dirty, scratched or frosted etc.",Vehicle blind spot,Crossing road masked by stationary or parked vehicle,Pedestrian failed to look properly,Pedestrian failed to judge vehicle’s path or speed,Pedestrian wrong use of pedestrian crossing facility,Dangerous action in carriageway (eg. playing),Pedestrian impaired by alcohol,Pedestrian impaired by drugs (illicit or medicinal),"Pedestrian careless, reckless or in a hurry",Pedestrian wearing dark clothing at night,"Pedestrian disability or illness, mental or physical",Stolen vehicle,Vehicle in course of crime,Emergency vehicle on a call,Vehicle door opened or closed negligently,Other
E12000005,West Midlands,58,109,881,30,11,7,27,395,81,1,64,17,63,22,0,29,200,287,22,48,80,731,768,661,27,96,358,158,1536,231,4225,2652,131,683,438,1514,554,69,202,27,203,63,60,50,310,115,527,1642,225,10,502,48,95,308,40,145,22,23,245,261,33,17,172,223,861,306,78,110,139,20,322,107,58,90,70,67,17,542
E08000025,Birmingham,5,2,169,10,4,0,5,26,7,0,8,3,17,3,0,2,58,87,1,16,25,186,131,79,9,23,110,37,234,44,803,383,20,101,83,142,87,11,33,4,24,14,13,12,58,21,102,335,41,0,81,5,23,99,8,21,5,3,36,72,6,3,35,88,281,93,24,30,38,6,121,38,12,27,25,14,4,203
E08000026,Coventry,1,1,32,2,1,0,1,6,1,0,4,0,1,0,0,1,10,9,0,3,4,35,16,25,1,1,14,14,65,11,187,93,6,20,8,37,20,3,2,1,5,1,3,1,10,3,16,45,7,0,19,3,1,18,0,8,0,0,8,14,0,0,8,22,56,18,6,3,7,2,18,3,6,7,4,2,2,51
E08000027,Dudley,2,2,27,0,0,0,0,6,3,0,4,2,3,0,0,0,10,7,0,1,7,31,21,12,0,3,19,3,56,11,141,68,2,21,20,42,20,3,2,4,10,3,6,1,4,3,30,49,3,0,25,0,5,8,1,3,2,0,8,10,0,0,4,11,44,15,2,8,8,0,11,6,2,1,2,1,0,43
E06000019,"Herefordshire, County of ",4,12,37,0,0,0,0,48,1,0,3,0,3,3,0,2,2,2,2,1,2,11,36,15,0,2,2,1,59,1,146,115,8,24,14,113,25,1,10,0,7,2,1,2,11,0,15,56,8,0,28,1,0,4,7,11,1,0,6,12,1,3,5,2,12,5,1,0,3,0,3,3,2,0,1,0,1,3
E08000028,Sandwell,6,5,52,0,1,1,2,2,0,0,2,0,2,0,0,0,11,12,1,2,2,38,33,23,0,6,15,6,63,8,171,89,5,32,15,34,29,4,3,2,2,1,2,4,9,8,31,69,9,0,19,4,5,23,0,6,0,1,15,10,5,1,10,17,58,22,3,6,7,1,19,5,3,8,4,3,0,63
E06000051,Shropshire,4,7,58,0,0,0,5,59,10,0,3,2,3,1,0,3,4,5,1,0,3,22,62,42,0,3,6,6,100,10,231,177,9,42,34,155,33,3,16,0,19,3,2,3,12,3,27,73,8,0,32,2,6,6,4,16,2,3,19,14,3,2,5,8,28,8,4,3,2,0,5,3,0,3,2,1,2,8
E08000029,Solihull,1,0,13,0,0,0,0,4,1,0,0,0,0,0,0,1,3,7,0,1,0,9,7,13,3,1,12,5,28,5,101,46,2,17,5,14,7,1,1,0,5,1,1,0,9,2,8,40,1,0,5,2,2,5,2,2,0,0,7,6,0,0,2,2,14,6,1,2,4,0,7,5,2,1,1,1,0,19
E10000028,Staffordshire,16,38,154,6,1,2,5,64,14,0,12,4,5,6,0,7,17,46,7,7,14,127,148,153,2,14,61,33,249,47,706,427,30,164,93,232,100,12,26,7,42,12,15,12,56,23,93,284,40,2,82,10,17,35,6,26,8,3,50,35,7,1,31,12,87,34,9,18,27,4,37,12,9,9,8,13,0,27
E06000021,Stoke-on-Trent,0,2,31,2,1,0,0,6,1,1,4,2,6,1,0,1,13,22,2,6,1,54,37,57,3,10,28,11,101,20,282,225,5,56,23,53,30,2,5,1,9,10,7,1,20,5,56,103,15,2,20,2,11,30,0,4,1,4,6,6,0,0,11,8,45,22,6,10,7,1,17,6,1,6,3,9,2,2
E06000020,Telford and Wrekin,0,5,26,0,0,0,2,13,2,0,2,0,3,1,0,2,6,4,0,1,4,10,24,24,0,7,9,0,40,2,121,81,0,17,8,57,17,1,3,0,6,2,0,1,12,1,8,48,11,1,13,2,3,1,0,0,1,0,5,7,1,1,0,3,14,7,1,1,1,0,3,1,1,2,1,1,0,6
E08000030,Walsall,2,1,46,1,1,2,0,9,3,0,5,0,2,0,0,1,18,16,3,2,4,39,30,22,2,3,18,9,43,14,157,90,2,19,19,34,28,3,6,0,3,2,2,1,10,11,21,79,10,2,22,1,4,21,0,5,0,0,3,14,2,0,9,12,53,21,3,6,7,0,24,3,3,7,4,6,0,47
E10000031,Warwickshire,13,14,123,7,1,1,2,81,20,0,10,2,11,7,0,7,15,39,3,5,6,94,142,127,2,14,38,15,294,25,663,501,22,93,71,359,84,9,62,4,40,9,6,7,58,17,56,261,45,2,89,11,10,28,8,28,0,5,40,29,3,2,29,18,78,27,4,11,14,3,25,9,10,10,6,7,4,15
E08000031,Wolverhampton,0,3,31,1,1,1,0,5,2,0,0,1,2,0,0,0,18,14,0,0,4,34,18,14,2,3,16,7,39,20,131,75,5,17,11,25,24,7,9,0,5,1,1,2,9,3,25,63,6,0,9,0,3,14,1,3,1,1,10,5,0,2,4,7,31,13,8,6,5,2,16,3,3,4,4,2,0,47
E10000034,Worcestershire,4,17,82,1,0,0,5,66,16,0,7,1,5,0,0,2,15,17,2,3,4,41,63,55,3,6,10,11,165,13,385,282,15,60,34,217,50,9,24,4,26,2,1,3,32,15,39,137,21,1,58,5,5,16,3,12,1,3,32,27,5,2,19,13,60,15,6,6,9,1,16,10,4,5,5,7,2,8
E12000006,East of England,85,171,1241,54,12,7,24,328,167,0,104,26,88,30,2,28,112,286,14,42,60,545,881,786,37,132,211,187,1447,227,4744,2446,138,927,515,1692,522,76,270,39,282,45,77,81,370,180,293,2185,225,14,624,58,94,290,59,154,25,57,328,279,27,19,171,129,637,185,45,82,155,21,217,103,59,42,40,64,32,239
E06000055,Bedford,0,1,26,2,1,0,1,2,2,0,5,1,0,1,0,1,5,6,0,1,1,14,37,16,0,4,5,3,39,10,153,69,4,23,8,34,14,5,7,1,8,0,1,4,16,4,4,35,6,0,23,2,6,9,1,2,0,2,10,11,0,0,7,8,28,8,1,1,6,0,8,6,3,2,3,1,1,1
E10000003,Cambridgeshire,16,21,135,3,1,2,2,26,20,0,10,2,11,6,0,3,10,21,3,3,3,46,90,67,2,16,26,23,169,29,479,233,18,86,77,193,57,11,35,1,18,8,9,6,31,7,17,152,25,0,59,4,12,25,5,15,1,2,31,31,2,2,13,12,45,14,2,7,12,1,15,9,0,6,5,3,6,31
E06000056,Central Bedfordshire,1,7,49,4,0,0,2,17,11,0,4,1,5,2,0,1,7,13,0,2,1,24,54,42,0,0,13,8,63,10,228,104,4,54,33,73,33,1,15,0,13,1,5,5,24,8,14,53,12,0,26,5,3,11,2,10,0,2,17,15,4,0,25,2,22,6,2,1,6,0,5,7,4,4,0,2,0,4
E10000012,Essex,16,42,251,13,2,1,2,56,36,0,23,4,17,8,0,6,21,51,4,8,9,95,153,152,7,23,36,37,335,32,1070,584,22,203,98,315,155,29,54,15,77,11,16,21,89,49,67,784,44,2,154,8,29,56,10,20,8,9,65,54,5,5,34,27,125,37,5,16,44,4,49,25,13,10,15,16,5,72
E10000015,Hertfordshire,20,20,242,17,7,1,5,60,33,0,34,5,21,6,1,6,23,59,6,7,17,135,233,195,8,23,47,60,294,60,987,557,33,220,104,416,87,7,60,13,53,8,17,13,67,28,73,319,55,5,102,13,17,74,14,35,7,16,53,51,7,6,49,33,132,38,18,23,24,3,51,18,13,10,5,13,7,40
E06000032,Luton,1,2,14,1,1,0,1,1,0,0,2,1,4,0,0,0,11,8,0,2,2,19,24,18,5,7,8,2,40,9,152,64,1,19,7,24,16,1,8,0,7,3,2,3,7,4,12,46,4,0,11,3,1,11,0,2,0,1,11,3,0,1,6,8,38,14,2,5,4,0,10,3,2,2,1,2,1,2
E10000020,Norfolk,12,35,209,5,0,1,4,86,35,0,7,6,13,2,0,4,18,63,0,9,8,99,111,111,8,26,26,15,228,35,643,312,22,119,82,313,62,9,46,3,48,5,10,13,59,28,51,293,30,3,103,6,10,29,9,32,4,17,53,46,5,4,13,12,110,27,5,10,18,4,40,13,11,2,2,14,5,5
E06000031,Peterborough,0,4,21,0,0,0,3,3,3,0,6,1,2,1,0,2,3,7,0,2,2,9,18,18,3,4,9,4,38,8,159,82,1,32,22,41,23,3,2,1,6,2,3,4,7,5,8,46,7,0,13,3,3,9,1,5,0,0,10,7,0,0,3,3,19,5,2,5,12,3,6,4,1,1,0,1,2,5
E06000033,Southend-on-Sea,0,2,25,1,0,0,0,3,1,0,2,1,2,0,0,1,5,11,0,2,3,10,15,20,0,14,5,4,38,3,148,72,4,17,9,25,15,2,0,4,7,3,2,2,4,9,10,91,7,0,10,0,1,17,2,3,0,0,12,6,0,1,3,8,29,11,2,2,11,3,7,6,3,2,4,4,1,18
E10000029,Suffolk,13,29,241,7,0,1,4,66,23,0,7,4,10,4,1,3,9,41,1,6,8,82,122,116,2,13,30,28,156,26,590,276,27,124,56,226,51,7,37,1,35,4,11,9,53,32,26,277,30,2,102,9,9,41,14,29,5,8,56,49,3,0,12,12,79,24,5,11,14,3,24,12,9,1,3,7,4,53
E06000034,Thurrock,6,8,28,1,0,1,0,8,3,0,4,0,3,0,0,1,0,6,0,0,6,12,24,31,2,2,6,3,47,5,135,93,2,30,19,32,9,1,6,0,10,0,1,1,13,6,11,89,5,2,21,5,3,8,1,1,0,0,10,6,1,0,6,4,10,1,1,1,4,0,2,0,0,2,2,1,0,8
E12000007,London,43,47,507,28,23,32,22,108,63,0,25,14,73,33,2,19,519,1247,10,218,204,642,934,2266,43,151,262,553,5688,555,12645,4581,975,1794,755,2191,336,37,202,16,189,63,71,59,352,283,772,6737,238,2,258,33,47,1194,15,38,18,11,153,152,14,12,328,822,3444,1144,559,167,271,18,2696,70,27,51,59,126,420,758
E09000002,Barking and Dagenham,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,11,55,0,9,1,19,0,73,0,4,0,0,117,2,260,16,7,22,5,23,7,1,3,0,2,1,0,0,3,4,15,73,1,0,4,0,0,7,0,0,0,0,2,0,0,0,0,22,56,2,4,0,1,0,35,0,0,2,0,4,2,6
E09000003,Barnet,0,5,31,2,1,1,0,2,3,0,6,1,3,1,1,0,12,40,0,10,10,30,42,105,2,7,13,22,210,27,388,161,28,113,43,92,7,4,15,0,7,1,1,6,17,19,23,312,21,0,19,4,3,46,1,0,0,0,13,13,1,1,4,36,108,35,10,7,5,1,94,7,1,1,0,5,8,23
E09000004,Bexley,2,0,6,0,0,0,0,0,3,0,0,0,1,2,0,0,3,23,1,2,2,1,33,93,0,3,2,0,69,2,240,6,6,14,34,49,3,0,9,0,3,0,1,0,8,10,45,69,6,0,2,1,0,3,0,1,0,0,2,1,0,1,3,3,39,0,8,1,3,0,48,0,1,1,0,0,3,12
E09000005,Brent,5,1,15,0,2,3,3,1,2,0,1,1,3,1,0,1,13,28,0,9,7,29,47,70,2,5,13,24,176,28,354,175,25,72,27,62,14,2,11,1,11,3,3,4,13,15,32,309,13,0,17,1,3,51,1,2,0,0,5,2,1,1,9,46,121,32,11,12,13,1,107,5,1,1,2,0,13,35
E09000006,Bromley,1,0,7,0,0,0,0,1,3,0,0,0,6,2,0,2,9,43,1,4,3,3,49,90,2,0,4,19,196,7,424,10,12,13,37,71,8,1,9,1,6,1,1,0,4,10,50,103,4,0,0,0,0,5,0,0,0,0,9,0,0,2,1,4,76,3,7,1,1,0,84,1,1,0,0,2,6,15
E09000007,Camden,4,0,28,2,0,0,2,9,2,0,0,0,1,1,0,2,16,18,1,17,8,17,33,50,1,4,11,13,135,45,346,204,24,83,38,90,13,0,6,2,5,4,1,3,14,10,27,205,4,1,10,0,1,65,1,2,1,0,3,6,0,0,16,39,150,50,35,3,12,1,119,1,1,0,5,5,24,37
E09000001,City of London,0,0,5,0,2,0,3,3,2,0,0,0,0,0,0,1,12,2,0,1,3,6,8,8,0,2,0,4,52,15,107,56,5,22,11,11,4,1,2,0,2,1,1,2,4,3,11,29,1,0,4,3,0,10,0,1,1,1,0,4,0,0,6,30,63,22,15,4,9,3,17,5,0,3,2,3,10,10
E09000008,Croydon,0,1,20,1,1,0,0,0,5,0,0,0,2,4,0,1,22,86,0,11,4,4,46,92,0,3,1,47,180,5,568,16,10,43,8,65,6,0,6,0,6,0,0,0,4,3,23,198,4,0,3,0,0,22,0,0,0,1,4,4,3,0,10,14,156,1,21,3,7,0,151,1,2,1,0,5,7,32
E09000009,Ealing,0,3,23,0,0,2,0,5,2,0,2,1,6,0,0,1,18,38,0,2,5,27,41,96,2,4,15,17,239,22,500,334,38,80,31,85,13,1,13,1,6,1,1,4,16,17,25,258,14,1,9,0,5,61,1,5,0,0,7,11,1,1,10,40,138,86,14,10,13,0,80,2,1,3,5,3,6,29
E09000010,Enfield,1,3,9,2,0,1,0,7,4,0,0,1,2,4,0,1,21,29,1,6,9,41,28,80,0,9,27,35,181,23,335,110,31,72,26,76,16,3,8,2,7,2,1,1,19,12,20,225,17,0,20,1,1,45,1,5,2,0,6,3,0,0,8,36,115,29,6,13,6,2,98,7,0,3,4,6,6,26
E09000011,Greenwich,1,0,7,0,0,0,0,0,3,0,1,0,3,0,0,0,16,35,1,5,2,2,44,87,1,4,0,20,118,5,368,6,7,21,27,59,1,0,2,0,3,0,2,1,7,10,29,118,1,0,1,2,2,10,0,0,0,1,4,1,0,0,3,7,68,1,13,7,1,0,81,1,1,2,1,3,10,20
E09000012,Hackney,1,0,24,1,0,2,1,7,1,0,1,1,3,1,0,2,15,37,0,14,8,24,21,39,3,12,13,15,161,29,379,201,33,70,30,82,11,2,11,0,6,5,6,2,13,9,23,255,10,0,8,2,2,66,0,1,0,1,2,6,0,1,20,31,120,43,15,4,22,2,85,3,0,2,1,7,26,26
E09000013,Hammersmith and Fulham,2,4,20,0,1,1,1,3,2,0,0,0,0,0,0,0,10,53,1,5,7,8,15,71,0,2,3,4,217,11,456,309,74,48,17,59,5,0,3,0,2,0,0,2,8,2,10,293,4,0,4,0,0,66,0,0,1,0,5,7,0,1,18,36,115,95,30,8,6,0,83,0,1,0,0,2,29,17
E09000014,Haringey,1,1,13,0,0,1,1,2,2,0,2,0,0,1,0,0,25,43,0,11,12,25,36,87,0,4,33,34,203,28,375,124,47,96,27,72,15,0,4,0,3,7,6,1,17,14,29,229,16,0,15,2,2,64,0,5,1,2,4,7,1,1,5,35,118,35,22,12,21,1,114,9,1,2,4,2,12,32
E09000015,Harrow,1,2,13,2,1,0,2,4,2,0,2,0,4,1,0,0,16,26,0,4,7,19,31,43,0,9,8,10,119,24,225,79,21,33,19,56,19,2,10,1,11,1,2,3,12,7,21,155,15,0,10,1,1,24,1,1,0,1,9,5,2,0,3,24,75,29,10,6,3,0,61,1,1,2,1,2,4,23
E09000016,Havering,1,0,6,0,0,1,0,3,6,0,1,0,0,1,0,1,8,52,0,7,4,31,7,80,1,5,3,2,142,7,270,55,5,26,17,62,14,2,4,1,5,2,0,0,13,3,15,86,2,0,5,0,0,9,0,0,0,0,4,2,0,0,2,17,51,2,3,0,4,0,28,1,1,2,2,6,1,11
E09000017,Hillingdon,1,0,19,2,1,1,0,4,3,0,0,2,2,1,0,1,14,27,0,5,11,27,49,54,0,4,9,10,120,16,243,148,12,49,18,76,15,2,9,2,14,1,0,3,23,8,22,261,16,0,24,4,1,27,0,1,0,0,13,5,1,0,8,16,55,14,9,4,3,1,34,2,2,1,3,2,4,23
E09000018,Hounslow,2,4,21,4,2,2,1,4,1,0,2,4,1,1,0,0,20,26,1,8,7,22,44,63,2,4,5,17,240,26,423,268,19,82,20,61,9,2,6,1,8,1,2,2,19,8,25,208,9,0,18,2,0,28,1,0,2,0,8,12,0,0,5,16,83,30,8,3,10,0,41,2,0,1,4,0,14,15
E09000019,Islington,3,3,16,0,1,2,0,4,1,0,1,0,1,1,0,0,38,16,0,5,12,31,34,54,2,2,24,39,221,26,350,101,57,65,22,75,12,1,7,0,8,5,9,1,10,4,19,226,7,0,9,1,0,52,0,1,2,0,6,5,0,1,12,22,93,18,20,5,15,0,83,1,0,3,1,3,21,27
E09000020,Kensington and Chelsea,0,0,17,1,1,0,0,4,0,0,0,0,1,1,1,0,18,28,0,4,10,15,14,50,4,2,6,9,241,21,420,256,60,38,17,51,8,0,7,0,2,2,4,2,4,2,17,236,4,0,3,2,0,44,2,0,1,3,2,8,1,0,19,21,116,85,27,3,6,0,79,1,0,0,0,4,24,25
E09000021,Kingston upon Thames,2,0,10,1,1,1,1,4,1,0,1,0,5,0,0,0,5,17,0,2,5,12,31,27,3,5,6,3,84,17,197,122,9,26,7,31,7,0,3,0,6,3,3,0,14,4,6,108,6,0,6,1,2,23,0,1,0,0,2,6,0,0,11,7,41,22,5,4,2,0,22,2,0,0,1,1,4,12
E09000022,Lambeth,1,3,9,0,1,0,2,3,0,0,0,0,2,2,0,3,30,46,0,2,10,7,41,111,4,6,4,54,285,12,723,36,28,71,20,82,6,1,3,0,2,1,0,3,9,17,38,260,3,0,3,0,5,35,0,0,1,0,2,1,0,0,9,21,167,4,29,9,9,2,168,3,2,0,2,4,20,33
E09000023,Lewisham,2,0,10,3,1,2,1,1,2,0,1,0,3,1,0,0,15,66,0,8,4,15,44,66,2,2,4,21,139,13,509,56,12,53,32,71,10,1,6,2,3,2,0,1,9,5,20,216,4,0,6,0,1,40,0,0,0,0,2,3,2,0,15,20,141,9,16,3,4,0,117,0,2,2,1,7,13,16
E09000024,Merton,1,0,12,1,0,1,1,3,1,0,0,0,3,1,0,0,12,26,0,1,5,15,17,39,1,2,6,12,132,13,262,155,9,38,15,30,7,0,3,0,10,0,0,2,10,8,14,145,9,0,6,0,3,35,1,1,2,0,4,2,0,0,5,12,59,34,10,1,6,0,42,1,1,0,1,3,8,13
E09000025,Newham,1,0,2,0,1,1,0,0,0,0,0,0,1,0,0,0,15,33,0,13,5,39,9,83,1,6,0,2,182,10,338,31,15,37,8,54,12,1,2,0,4,0,1,0,4,4,44,132,1,0,1,1,0,7,0,0,0,0,0,0,0,0,0,28,106,4,15,2,15,0,58,0,1,2,3,5,13,10
E09000026,Redbridge,2,2,34,1,1,1,0,12,4,0,1,3,2,2,0,0,5,32,0,8,2,30,18,54,2,6,16,12,105,22,317,173,17,67,39,115,15,3,6,1,11,2,1,1,6,11,22,235,10,0,9,1,3,48,1,3,0,1,5,3,0,0,10,23,69,20,5,2,3,0,57,3,0,1,2,7,13,8
E09000027,Richmond upon Thames,1,1,15,2,0,1,0,2,1,0,0,0,2,1,0,1,6,6,0,1,2,11,26,24,2,4,3,7,122,17,226,157,17,37,10,64,17,1,2,0,8,1,4,2,13,4,7,73,6,0,14,1,5,19,1,3,0,0,9,5,0,0,3,7,37,20,1,2,6,0,11,1,0,2,2,2,6,22
E09000028,Southwark,0,1,7,0,0,0,0,1,2,0,0,0,3,0,0,0,17,64,0,7,9,6,40,76,1,3,2,25,167,4,565,31,21,78,9,67,9,0,5,0,8,3,4,0,6,13,14,265,2,0,0,0,2,17,0,0,0,0,1,3,0,0,16,22,158,4,26,2,5,0,142,0,0,1,0,2,20,34
E09000029,Sutton,0,2,3,0,0,1,0,0,0,0,0,0,2,0,0,1,6,36,0,0,3,2,16,41,0,1,0,30,77,0,225,8,3,20,6,37,3,0,5,0,3,2,0,1,6,5,7,51,2,0,1,0,0,2,1,1,0,0,2,4,1,0,3,1,50,1,4,3,2,1,47,0,0,1,1,3,1,17
E09000030,Tower Hamlets,1,1,7,0,1,0,1,2,2,0,0,0,1,1,0,0,13,50,0,13,7,38,10,87,0,6,2,4,242,16,444,89,36,44,26,56,9,1,6,1,2,1,3,2,6,7,28,175,4,0,3,0,0,22,0,0,0,0,1,2,0,1,6,31,101,11,8,2,8,1,55,1,0,5,5,11,19,11
E09000031,Waltham Forest,1,1,32,0,0,3,0,8,2,0,1,0,1,1,0,0,8,10,2,12,1,37,14,52,0,7,10,10,106,28,325,180,13,67,40,95,8,3,9,0,7,2,2,6,17,11,15,216,10,0,9,2,0,50,1,2,1,0,5,4,0,1,12,34,112,33,10,1,3,1,74,0,2,3,5,6,14,16
E09000032,Wandsworth,1,3,33,0,2,4,0,7,0,0,2,0,4,0,0,0,15,89,1,2,3,24,20,110,1,6,4,3,316,11,659,444,121,71,33,95,17,1,4,0,4,3,4,4,12,2,25,473,5,0,4,0,2,108,0,1,1,0,7,8,0,0,24,57,166,161,52,11,14,0,143,0,2,3,1,7,19,26
E09000033,Westminster,4,6,33,3,2,0,2,2,1,0,0,0,3,1,0,1,55,67,0,10,16,25,26,111,4,8,15,29,394,23,824,464,153,123,36,117,16,1,3,0,4,5,8,0,12,22,51,540,7,0,11,1,3,83,1,1,2,0,5,9,0,0,52,64,321,209,90,19,33,1,238,9,2,1,0,4,40,96
E12000008,South East,161,250,1625,74,20,19,44,377,252,15,158,28,120,54,0,42,188,353,31,42,111,697,1131,986,35,130,394,251,2248,303,7112,4125,250,1260,724,2345,828,118,409,64,478,59,79,98,610,320,465,2460,306,20,778,94,154,402,75,213,40,53,486,332,62,24,235,232,1152,303,95,124,203,19,313,126,68,63,57,74,73,377
E06000036,Bracknell Forest,0,3,14,0,0,0,0,3,0,0,2,1,0,0,0,0,3,2,0,0,1,13,8,6,0,2,8,2,19,1,72,44,2,13,9,19,8,1,7,0,4,1,2,1,6,3,8,31,5,0,7,1,2,1,2,0,0,2,5,7,0,0,2,3,6,3,0,0,1,0,3,1,1,1,0,1,0,5
E06000043,Brighton and Hove,2,4,9,2,0,1,2,6,4,0,4,0,3,1,0,5,2,10,0,0,0,7,27,15,0,2,11,14,67,6,183,124,8,26,12,52,26,3,4,0,11,2,5,2,20,8,9,104,11,1,21,2,3,9,0,1,4,0,5,6,1,0,9,13,72,14,7,5,14,0,24,6,3,4,1,4,8,9
E10000002,Buckinghamshire,13,14,93,5,1,3,4,26,9,0,9,0,4,3,0,2,10,25,4,0,4,66,83,68,4,5,22,12,136,15,348,209,13,71,58,137,48,7,37,5,36,1,1,12,52,29,26,206,22,2,57,2,6,13,4,12,2,7,26,23,5,1,10,10,45,9,4,8,11,2,13,8,2,4,2,4,0,27
E10000011,East Sussex,13,10,76,3,1,0,0,15,27,0,5,2,3,3,0,1,3,15,4,2,1,16,53,24,1,1,27,12,103,16,395,249,14,54,46,138,69,7,28,4,40,4,2,3,41,18,38,182,26,1,63,8,7,8,3,2,1,1,22,13,2,2,3,19,80,21,3,11,15,3,21,7,7,4,1,6,2,18
E10000014,Hampshire,18,35,232,11,0,1,6,44,56,3,26,2,20,3,0,8,20,53,7,5,16,61,193,148,6,18,58,40,211,36,941,539,36,168,114,369,82,25,57,9,66,7,16,15,81,46,52,309,41,2,90,10,22,53,9,44,4,6,78,47,11,2,19,25,131,32,8,10,27,2,37,15,10,7,2,9,4,48
E06000046,Isle of Wight,0,3,25,1,0,0,1,7,4,0,2,0,1,0,0,0,3,11,0,1,1,9,29,13,0,1,10,6,41,4,92,51,8,22,9,46,11,1,4,3,11,0,0,0,5,4,11,52,1,0,12,0,6,7,1,2,0,0,13,2,0,0,1,5,17,5,0,3,0,0,2,1,0,0,1,0,0,4
E10000016,Kent,60,72,416,17,6,3,3,117,48,0,40,8,33,15,0,10,32,51,4,9,26,154,230,200,7,14,90,44,497,84,1414,826,56,310,168,558,184,20,71,9,91,8,10,14,99,60,117,367,62,4,138,27,38,90,25,69,5,10,119,93,23,3,70,56,265,82,23,26,33,4,66,31,18,19,15,9,5,63
E06000035,Medway,5,5,45,0,1,0,0,9,4,0,4,0,5,3,0,1,9,12,0,3,4,40,29,25,1,2,9,10,58,14,229,128,14,36,14,63,27,4,10,0,13,3,2,4,13,4,16,57,9,0,30,1,6,27,1,4,0,1,11,11,1,1,10,12,45,17,4,13,7,2,10,4,2,4,1,3,1,13
E06000042,Milton Keynes,2,5,24,6,0,2,2,5,6,0,7,1,5,1,0,0,5,18,1,0,3,15,23,39,1,14,8,8,111,9,322,188,2,41,17,54,28,7,11,1,13,1,2,6,19,11,18,116,14,0,20,5,4,8,3,1,2,3,18,8,1,2,5,9,42,13,2,1,5,1,11,4,1,2,2,2,1,20
E10000025,Oxfordshire,13,25,165,6,4,3,3,29,25,2,15,1,6,4,0,3,26,24,1,4,8,62,86,98,5,14,23,28,240,26,627,382,22,88,70,193,62,5,48,3,45,6,4,9,52,29,35,264,16,3,84,9,15,37,10,16,6,6,47,23,5,2,24,13,75,20,10,6,12,3,28,9,6,6,8,12,18,12
E06000044,Portsmouth,0,2,17,0,0,0,2,7,2,1,3,0,1,2,0,0,8,15,1,1,8,11,25,21,0,7,15,3,51,6,189,77,6,26,7,35,15,5,5,1,7,5,6,4,20,5,10,30,6,1,18,2,5,21,1,5,1,0,6,2,0,0,4,11,54,11,1,8,10,0,12,2,5,3,1,0,16,10
E06000038,Reading,0,1,19,0,0,0,0,2,0,0,1,0,2,0,0,0,3,5,0,6,5,12,12,20,2,3,2,5,38,7,133,58,5,19,3,15,8,0,2,2,5,2,1,3,8,7,8,38,1,0,14,0,1,10,2,1,2,0,8,5,0,2,4,5,24,5,2,2,5,0,5,5,0,0,3,2,1,13
E06000039,Slough,0,3,17,0,3,0,0,5,0,0,5,1,1,1,0,1,9,15,0,1,3,14,13,29,3,8,8,2,36,6,149,97,2,30,10,29,20,2,9,0,5,2,0,2,13,8,5,49,4,0,9,0,3,19,1,1,2,1,5,6,0,0,5,7,38,8,4,2,6,1,13,5,0,1,3,2,1,14
