ONS Code,Region/Local Authority,Poor or defective road surface ,"Deposit on road (eg. oil, mud, chippings)",Slippery road (due to weather),Inadequate or masked signs or road markings,Defective traffic signals,"Traffic calming (eg. road humps, chicane)",Temporary road layout (eg. contraflow),"Road layout (eg. bend, hill, narrow road)",Animal or object in carriageway ,Slippery inspection cover or road marking,"Tyres illegal, defective or under inflated",Defective lights or indicators,Defective brakes,Defective steering or suspension,Defective or missing mirrors,Overloaded or poorly loaded vehicle or trailer,Disobeyed automatic traffic signal,Disobeyed 'Give Way' or 'Stop' sign or markings,Disobeyed double white lines,Disobeyed pedestrian crossing facility,Illegal turn or direction of travel,Exceeding speed limit,Travelling too fast for conditions,Following too close,Vehicle travelling along pavement,Cyclist entering road from pavement,Junction overshoot,Junction restart (moving off at junction),Poor turn or manoeuvre,Failed to signal or misleading signal,Driver/Rider failed to look properly,Driver/Rider failed to judge other person’s path or speed,"Too close to cyclist, horse rider or pedestrian",Sudden braking,Swerved,Loss of control,Driver/Rider impaired by alcohol,Driver/Rider impaired by drugs (illicit or medicinal),Fatigue,"Uncorrected, defective eyesight","Driver/Rider illness or disability, mental or physical",Not displaying lights at night or in poor visibility,Rider wearing dark clothing,Driver using mobile phone,Distraction in vehicle,Distraction outside vehicle,Aggressive driving,"Driver/Rider careless, reckless or in a hurry","Driver/Rider nervous, uncertain or panic",Driving too slow for conditions or slow veh (eg tractor),Learner or inexperienced driver/rider,Inexperience of driving on the left,Unfamiliar with model of vehicle,Stationary or parked vehicle(s),Vegetation,"Road layout (eg. bend, winding road, hill crest)","Buildings, road signs, street furniture",Dazzling headlights,Dazzling sun,"Rain, sleet, snow, or fog",Spray from other vehicles,"Visor or windscreen dirty, scratched or frosted etc.",Vehicle blind spot,Crossing road masked by stationary or parked vehicle,Pedestrian failed to look properly,Pedestrian failed to judge vehicle’s path or speed,Pedestrian wrong use of pedestrian crossing facility,Dangerous action in carriageway (eg. playing),Pedestrian impaired by alcohol,Pedestrian impaired by drugs (illicit or medicinal),"Pedestrian careless, reckless or in a hurry",Pedestrian wearing dark clothing at night,"Pedestrian disability or illness, mental or physical",Stolen vehicle,Vehicle in course of crime,Emergency vehicle on a call,Vehicle door opened or closed negligently,Other
E06000045,Southampton ,3,2,33,3,0,1,0,3,2,2,0,1,2,0,0,2,14,17,0,5,6,11,25,32,1,7,12,10,57,4,216,102,12,36,9,34,22,0,5,0,11,4,6,1,12,4,12,60,6,0,12,0,0,15,0,4,2,1,12,11,2,1,3,8,59,12,8,9,11,0,8,4,3,2,1,1,5,12
E10000030,Surrey,18,35,272,10,2,4,12,55,29,3,17,7,15,11,0,4,26,47,4,4,13,146,168,164,0,8,48,27,278,37,944,498,21,194,85,283,102,11,51,4,48,3,5,7,64,37,42,205,32,2,78,7,13,45,3,20,3,6,42,37,6,2,42,11,94,30,6,8,19,0,29,8,7,2,8,10,5,42
E06000037,West Berkshire,4,4,32,1,0,0,1,9,4,0,3,0,4,0,0,1,1,5,0,0,4,11,23,14,0,0,7,4,36,2,98,52,1,33,21,44,12,3,12,5,11,1,1,4,13,5,6,46,6,0,16,4,4,2,4,5,2,1,11,4,2,0,6,3,8,2,1,1,3,0,2,1,0,1,1,3,0,17
E10000032,West Sussex,8,22,95,5,1,1,2,25,26,3,13,2,12,4,0,3,8,19,4,1,7,24,78,29,2,17,25,22,211,26,556,390,26,56,51,214,79,14,30,15,47,5,10,4,66,32,39,265,36,3,84,13,15,22,4,11,4,4,40,21,1,3,10,19,72,13,12,8,18,1,19,11,1,1,5,5,2,21
E06000040,Windsor and Maidenhead,0,2,22,3,0,0,1,7,2,0,2,1,2,2,0,1,3,4,1,0,0,16,15,23,0,4,7,1,32,1,118,68,0,23,10,30,13,2,13,1,9,2,5,4,14,6,8,43,6,1,12,0,0,11,2,12,0,3,9,9,1,0,7,2,17,6,0,3,6,0,7,4,2,1,1,1,3,14
E06000041,Wokingham,2,3,19,1,1,0,5,3,4,1,0,1,1,1,0,0,3,5,0,0,1,9,11,18,2,3,4,1,26,3,86,43,2,14,11,32,12,1,5,2,5,2,1,3,12,4,5,36,2,0,13,3,4,4,0,3,0,1,9,4,1,3,1,1,8,0,0,0,0,0,3,0,0,1,1,0,1,15
E12000009,South West,70,168,940,44,12,18,25,419,110,5,75,18,79,34,0,17,120,353,30,49,66,509,887,601,19,65,193,163,1376,191,3407,1916,143,647,344,1484,457,69,228,24,292,36,51,28,292,156,225,1287,189,7,516,43,101,241,52,197,30,42,301,198,16,16,109,117,523,152,63,85,124,16,222,65,52,34,16,44,17,298
E06000022,Bath and North East Somerset,2,2,27,1,0,0,1,6,0,0,2,0,4,0,0,0,1,2,0,0,3,10,20,14,1,1,3,3,18,3,50,34,3,9,4,25,9,1,2,0,6,0,1,1,5,2,4,22,4,0,9,2,1,7,2,6,0,1,4,7,1,2,0,5,13,3,2,6,4,2,5,2,3,2,1,0,0,5
E06000028,Bournemouth,2,0,14,1,0,0,0,3,2,0,0,3,3,0,0,0,5,7,1,1,2,11,17,12,1,5,5,7,29,5,156,54,4,11,4,16,18,4,2,1,7,4,5,0,5,1,4,28,8,0,16,1,3,15,2,4,0,0,8,10,0,1,5,13,30,8,4,4,9,1,14,4,3,2,0,2,2,7
E06000023,"Bristol, City of",0,2,45,4,1,1,0,17,4,0,7,2,7,3,0,1,14,17,0,2,15,49,37,36,4,9,18,9,101,29,283,136,23,36,18,52,30,6,4,2,12,5,6,1,13,8,17,99,17,2,29,1,3,32,0,6,2,3,19,13,3,0,9,11,68,23,14,11,14,3,30,11,2,3,4,1,2,113
E06000052,Cornwall,7,34,157,5,1,1,3,56,12,2,8,1,11,7,0,1,1,25,6,1,3,94,145,69,3,4,22,14,165,24,386,245,11,89,61,213,80,13,33,6,40,2,5,10,37,19,27,166,18,0,74,10,22,24,9,39,7,8,40,34,2,4,12,2,56,16,3,4,10,0,17,8,3,4,1,6,0,31
E10000008,Devon,14,54,191,2,1,0,6,90,26,2,20,3,21,12,0,5,17,23,4,4,7,92,214,89,1,4,18,16,186,20,494,299,14,154,84,271,74,9,52,3,54,1,3,4,65,41,40,224,41,0,121,8,15,32,6,47,4,10,47,32,4,3,20,16,87,32,7,19,17,2,38,8,17,3,0,6,3,62
E10000009,Dorset,8,9,75,1,0,0,1,21,9,0,4,4,4,3,0,0,10,14,2,3,2,20,59,32,1,2,14,10,92,8,217,131,11,46,17,104,32,5,20,1,27,3,4,1,20,14,9,48,5,1,31,3,6,10,7,11,3,3,29,10,1,0,6,7,29,13,4,3,9,0,8,3,2,2,1,2,0,10
E10000013,Gloucestershire,7,11,47,4,2,3,1,19,8,0,2,1,3,2,0,0,10,16,4,1,7,27,55,54,1,2,23,17,134,20,323,184,15,42,13,101,30,4,10,1,15,4,5,1,21,9,29,115,19,1,26,2,3,15,6,16,4,2,28,22,0,0,7,11,45,16,3,5,8,1,12,5,2,6,2,3,1,7
E06000053,Isles of Scilly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
E06000024,North Somerset,2,5,36,0,1,1,2,12,3,0,2,0,1,0,0,0,5,5,0,5,1,17,20,22,0,3,4,2,25,5,73,54,3,32,10,37,9,2,6,1,7,0,0,0,9,1,5,34,7,0,14,1,3,5,4,6,1,0,14,3,0,1,2,0,12,3,1,1,3,0,3,2,1,0,0,1,0,2
E06000026,Plymouth,5,2,41,4,2,2,2,13,3,0,7,0,6,2,0,1,17,10,0,2,4,32,29,55,1,4,7,5,69,9,232,85,10,45,20,57,19,6,8,1,10,1,6,0,23,13,19,102,6,1,45,1,5,32,0,6,0,0,12,12,1,0,5,11,53,14,6,6,18,2,29,4,5,1,2,1,2,19
E06000029,Poole,1,3,7,0,0,0,1,4,1,0,1,0,2,0,0,0,5,8,0,1,2,14,13,10,2,3,9,8,36,10,110,52,1,10,7,19,12,0,1,1,13,2,2,0,8,2,5,28,3,0,7,0,1,6,1,2,2,1,2,2,0,0,5,5,11,2,2,3,3,0,2,3,3,0,1,1,2,4
E10000027,Somerset,8,14,102,8,0,3,5,55,8,0,2,0,6,1,0,3,7,26,5,5,5,42,74,50,0,2,29,20,99,13,287,163,16,56,45,134,42,4,26,2,38,4,4,4,20,14,27,71,17,0,44,3,11,21,4,23,3,7,40,24,1,0,14,11,21,4,1,11,8,4,13,8,3,0,0,7,3,24
E06000025,South Gloucestershire,1,1,27,1,1,0,0,10,2,0,3,0,1,0,0,2,3,2,0,3,3,15,16,23,1,7,3,5,24,9,99,60,7,22,14,26,12,3,6,0,4,2,1,0,4,5,11,31,7,0,14,2,2,7,3,5,0,1,14,3,0,0,4,2,14,1,1,2,3,0,4,4,2,1,0,4,1,2
E06000030,Swindon,0,6,17,2,0,5,0,6,6,0,4,1,2,1,0,1,15,55,0,12,5,22,18,28,0,10,4,10,104,8,173,109,5,18,7,68,14,2,10,0,10,1,4,2,9,4,11,68,10,0,17,1,4,14,3,2,2,0,12,6,1,0,4,7,19,5,5,2,7,0,14,0,0,5,2,2,1,1
E06000027,Torbay,2,3,29,1,1,1,1,6,3,0,2,0,1,0,0,0,5,9,0,2,4,12,17,14,1,3,5,3,21,4,94,45,4,19,8,26,12,3,3,2,10,1,2,1,7,0,2,41,4,0,13,0,3,7,1,3,2,1,10,3,0,0,5,3,25,5,5,2,5,1,14,0,2,0,0,3,0,5
E06000054,Wiltshire,11,22,125,10,2,1,2,101,23,1,11,3,7,3,0,3,5,134,8,7,3,52,152,93,2,6,29,34,273,24,430,265,16,58,32,335,63,7,45,3,39,5,3,3,46,23,14,209,23,2,56,8,19,14,4,21,0,5,22,17,2,5,11,13,40,7,5,6,6,0,19,3,4,4,2,5,0,6
W92000004,Wales,38,94,496,14,4,7,16,376,65,0,29,10,43,20,0,8,54,82,19,8,42,260,443,333,8,33,105,106,685,76,1826,1090,55,383,244,944,254,33,89,12,94,16,11,18,150,89,153,656,105,4,225,9,43,149,25,105,23,13,140,118,11,8,52,103,391,131,25,47,87,9,144,44,22,33,9,17,10,197
W06000019,Blaenau Gwent,1,0,8,1,0,0,2,2,0,0,0,0,1,1,0,0,1,0,0,0,2,9,5,5,1,0,4,1,7,0,30,13,1,9,4,14,3,0,2,0,0,0,0,2,2,2,0,9,1,0,4,0,0,1,0,2,0,0,5,1,0,0,0,1,3,2,0,1,2,0,0,1,1,1,0,1,0,4
W06000013,Bridgend,1,2,28,0,0,0,1,7,1,0,0,1,2,0,0,0,3,3,3,1,1,14,19,18,0,2,5,7,24,5,63,47,2,16,7,28,9,1,3,0,0,0,0,1,8,6,5,32,3,1,10,0,1,6,1,5,0,0,6,9,1,0,2,5,18,9,1,3,4,1,11,2,1,0,0,1,0,8
W06000018,Caerphilly,0,0,20,1,0,0,1,9,4,0,0,0,4,1,0,1,3,4,0,0,2,13,12,13,0,4,3,1,18,3,55,40,3,18,11,25,9,1,3,0,0,0,0,1,2,5,7,25,2,0,9,0,4,8,0,5,3,0,9,4,1,0,2,4,22,5,1,1,2,0,13,3,2,3,2,2,0,4
W06000015,Cardiff,4,3,13,3,1,2,1,4,4,0,1,1,3,3,0,1,15,6,0,1,1,10,20,32,0,8,7,10,80,8,258,145,9,27,7,46,23,3,1,1,11,3,2,1,11,7,16,55,7,1,14,1,1,17,0,3,0,1,14,11,1,1,5,21,76,22,6,3,17,0,24,4,3,5,1,2,5,24
W06000010,Carmarthenshire,4,10,40,0,0,1,1,69,9,0,0,0,3,2,0,0,3,6,0,0,3,14,41,16,2,0,13,5,34,4,90,63,3,28,27,111,14,4,13,3,9,1,0,0,10,6,7,36,4,1,20,1,5,8,0,3,1,1,15,5,0,1,0,3,14,6,2,3,2,0,5,3,1,1,1,1,1,17
W06000008,Ceredigion,2,3,15,1,0,0,1,47,5,0,2,0,1,0,0,0,0,2,0,0,2,7,32,9,0,0,3,4,25,3,34,24,1,12,19,53,7,3,5,2,2,0,0,0,8,5,5,13,4,0,9,0,2,5,2,3,3,1,3,4,0,0,1,1,5,2,0,0,1,0,1,0,0,0,0,0,0,9
W06000003,Conwy,2,7,33,1,0,0,1,7,0,0,2,0,2,1,0,0,1,3,1,1,1,10,27,21,0,2,5,9,36,4,79,58,5,21,6,54,6,2,3,0,7,0,2,1,9,5,6,37,7,0,14,0,3,10,2,9,2,0,8,5,0,0,8,1,14,6,1,4,3,1,7,3,2,1,0,0,0,6
W06000004,Denbighshire,0,1,16,1,0,0,0,12,1,0,0,1,2,0,0,1,2,7,0,0,2,6,17,10,0,2,7,4,33,5,70,34,5,17,10,39,9,3,5,0,4,1,0,0,7,1,5,33,3,0,9,0,4,4,2,5,1,2,3,7,2,0,1,2,15,5,3,5,3,0,6,1,0,1,0,1,0,2
W06000005,Flintshire,0,4,19,0,0,0,0,5,2,0,0,3,1,1,0,0,1,3,3,1,2,15,18,22,0,1,7,11,47,4,116,64,3,15,3,25,20,1,4,0,3,2,0,0,8,7,6,37,3,0,9,0,1,9,3,5,2,2,6,7,0,1,4,2,13,9,0,1,5,0,5,4,2,1,0,2,0,7
W06000002,Gwynedd,2,12,32,0,0,0,0,18,3,0,6,0,4,0,0,1,0,4,3,0,2,10,32,15,1,0,3,5,48,4,79,51,1,21,8,55,9,0,7,0,10,0,0,0,9,4,8,45,9,0,8,1,4,2,2,8,1,0,9,1,0,0,2,1,9,4,0,1,2,0,5,1,0,1,0,1,0,8
W06000001,Isle of Anglesey,1,3,21,0,0,0,0,10,0,0,1,0,1,0,0,0,0,1,0,0,2,3,8,4,0,0,1,5,21,6,34,16,2,9,5,21,6,1,0,0,4,1,0,2,6,1,5,17,1,0,10,0,1,2,1,4,0,1,2,1,1,0,0,0,2,4,0,0,2,1,3,1,1,0,0,1,0,4
W06000024,Merthyr Tydfil,0,0,9,1,0,0,1,0,2,0,2,0,1,1,0,0,1,2,1,0,0,4,7,9,0,0,1,0,8,0,39,23,0,2,4,11,3,0,1,0,2,0,0,0,4,2,5,19,1,0,3,1,1,2,0,0,0,0,1,1,0,0,4,1,6,2,0,1,4,0,1,0,0,1,1,1,1,5
W06000021,Monmouthshire,1,5,14,0,0,0,0,6,2,0,0,0,0,1,0,1,0,2,3,0,2,11,9,7,0,0,1,0,17,0,50,26,1,18,7,24,4,0,3,2,4,1,0,0,4,2,4,11,3,0,7,2,2,1,2,2,0,0,3,0,0,0,3,0,6,4,0,0,2,0,2,1,0,0,0,0,1,5
W06000012,Neath Port Talbot,1,2,18,2,0,0,2,5,1,0,1,1,0,1,0,2,4,1,0,0,1,11,14,13,1,2,2,1,24,3,64,40,1,7,11,41,14,1,5,0,6,0,1,1,8,3,7,22,1,0,8,0,0,4,0,3,0,0,6,5,1,0,0,5,14,7,0,2,2,0,5,2,1,3,1,1,0,11
W06000022,Newport,2,1,25,0,1,0,0,5,4,0,4,0,0,1,0,0,5,5,0,0,3,21,21,16,1,0,4,8,36,4,101,73,1,18,13,26,6,0,3,2,2,0,0,1,3,0,9,39,9,0,10,0,2,18,3,3,1,0,7,12,2,1,3,6,17,9,2,2,8,0,6,3,0,0,0,1,0,9
W06000009,Pembrokeshire,4,9,33,0,0,0,2,39,5,0,2,0,5,1,0,0,2,5,0,0,1,8,22,18,1,1,7,7,25,3,71,38,3,18,22,45,15,0,6,2,3,0,0,0,7,11,7,18,8,0,14,0,3,7,2,13,3,0,3,6,0,1,3,6,14,4,1,1,2,0,6,1,0,2,0,0,0,10
W06000023,Powys,5,12,54,0,1,2,1,103,9,0,2,1,3,2,0,0,0,3,4,0,1,22,61,19,1,1,8,7,54,5,87,58,4,42,36,130,9,1,11,0,11,1,0,2,11,8,13,46,6,1,21,2,1,3,2,11,3,2,11,14,0,0,1,2,12,4,1,0,3,0,4,2,0,0,0,0,0,9
W06000016,"Rhondda, Cynon, Taff",2,6,33,1,1,0,1,7,7,0,3,0,5,1,0,0,5,3,0,1,3,22,33,23,0,1,5,3,39,4,135,74,2,18,7,60,30,4,5,0,9,1,0,2,11,2,20,58,6,0,14,0,1,13,1,2,1,1,8,8,0,1,0,15,36,5,0,11,4,1,8,4,2,4,2,0,1,16
W06000011,Swansea,2,2,20,1,0,0,1,7,3,0,1,0,0,1,0,0,4,5,1,1,3,22,19,23,0,3,3,6,42,3,175,81,5,22,8,56,27,4,3,0,2,1,0,1,12,1,8,52,6,0,12,0,4,10,1,4,0,1,8,5,2,2,2,14,51,5,6,3,11,4,18,2,4,7,1,1,0,23
W06000020,The Vale of Glamorgan,2,1,13,0,0,0,0,2,0,0,0,0,1,0,0,0,0,2,0,0,1,8,4,16,0,1,2,3,9,4,35,33,0,17,7,15,9,1,0,0,0,0,1,1,1,3,1,9,3,0,4,0,0,1,0,4,1,0,3,5,0,0,6,2,8,3,1,1,1,0,3,2,0,1,0,1,0,3
W06000014,Torfaen,1,8,20,1,0,1,0,10,1,0,2,0,2,0,0,0,4,8,0,1,0,12,16,14,0,3,9,3,23,1,83,48,2,14,8,34,12,0,1,0,1,1,1,1,2,5,4,25,11,0,7,0,1,10,1,8,1,1,7,4,0,0,3,4,16,7,0,2,2,0,6,3,0,0,0,0,1,8
W06000006,Wrexham,1,3,12,0,0,1,0,2,2,0,0,2,2,2,0,1,0,7,0,1,7,8,6,10,0,2,5,6,35,3,78,41,1,14,14,31,10,3,5,0,4,3,4,1,7,3,5,18,7,0,9,1,2,8,0,3,0,0,3,3,0,0,2,7,20,7,0,2,5,1,5,1,2,1,0,0,0,5
S92000003,Scotland,82,130,884,37,6,2,21,238,84,7,45,9,38,19,1,15,99,173,9,23,35,237,591,319,12,40,174,45,823,93,2185,1391,78,383,262,1234,230,41,122,10,129,12,28,16,174,84,154,847,110,8,297,50,60,148,24,84,22,23,203,150,5,9,61,181,684,208,54,85,152,17,209,85,37,34,23,15,12,172
S12000033,Aberdeen City,1,3,15,1,0,0,1,5,3,0,2,2,4,0,0,0,6,5,0,2,3,15,19,8,0,1,4,6,36,5,87,51,1,8,7,40,9,7,5,0,3,1,3,1,9,2,6,34,0,0,7,0,1,10,1,1,1,1,7,2,0,0,2,11,29,10,5,5,8,2,10,4,1,2,1,1,0,8
S12000034,Aberdeenshire,4,13,96,1,0,0,1,15,9,0,3,1,2,3,0,3,3,9,0,1,2,22,58,17,0,1,9,7,51,6,88,67,3,23,27,122,22,2,14,1,7,1,2,4,17,3,11,55,4,0,26,3,5,7,3,10,2,1,19,11,0,1,3,3,16,6,1,6,5,0,5,2,1,1,3,0,1,11
S12000041,Angus,1,1,18,1,0,0,0,8,0,1,2,1,1,0,0,2,0,7,0,0,2,8,19,7,0,2,4,0,27,1,54,26,2,5,5,32,7,1,5,1,7,0,0,0,5,2,3,29,0,0,5,3,1,4,1,5,1,0,7,3,0,0,1,4,11,8,1,2,2,0,5,1,0,1,0,1,0,2
S12000035,Argyll & Bute,5,11,40,1,0,0,2,29,6,0,0,0,2,0,0,1,1,6,0,0,3,7,35,8,0,0,3,0,23,5,37,21,2,16,17,57,6,1,6,0,6,1,1,0,1,4,5,30,4,0,12,10,5,0,0,6,0,0,4,7,0,0,1,5,9,1,0,2,1,0,3,0,0,0,0,0,0,6
S12000005,Clackmannanshire,1,1,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,4,0,1,0,0,4,0,8,3,0,2,1,3,3,0,1,0,0,0,0,0,2,0,0,6,0,0,1,0,0,2,0,1,0,0,3,0,0,0,0,1,6,3,0,0,0,0,2,0,0,1,0,0,0,2
S12000013,Dumfries & Galloway,0,0,6,1,0,0,0,4,1,1,1,0,0,1,0,0,0,2,0,0,0,2,5,0,0,1,3,0,1,1,3,0,0,4,1,5,2,0,0,0,0,0,0,0,1,0,1,5,0,0,2,0,0,0,0,1,0,0,1,2,1,0,1,2,5,1,0,0,1,0,3,1,0,0,0,0,0,1
S12000006,Dundee City,7,3,26,1,0,0,0,7,5,1,2,1,1,1,0,0,0,6,1,0,2,4,28,8,0,0,7,2,43,2,75,42,0,7,5,44,9,1,5,1,4,1,0,0,8,2,2,32,3,0,9,0,0,1,1,3,1,0,7,6,0,1,1,2,5,2,0,0,0,0,2,2,1,0,0,0,1,3
S12000042,East Ayrshire,0,1,9,1,1,0,0,1,0,0,0,0,2,0,0,0,5,13,0,1,0,5,6,3,1,1,5,1,26,3,71,26,3,6,6,14,8,1,1,0,5,0,0,0,2,1,2,13,1,0,5,0,2,9,0,1,0,0,2,1,0,0,2,7,26,8,0,1,6,1,5,3,2,1,0,1,1,4
S12000008,East Dunbartonshire,1,2,26,4,0,0,1,7,3,0,0,0,1,0,0,2,1,3,0,2,0,4,20,5,0,2,6,0,16,0,41,16,2,9,10,23,5,2,2,0,3,0,1,0,7,3,3,22,3,0,6,0,1,3,2,1,0,0,4,4,0,0,1,3,20,5,1,3,5,1,2,5,2,1,0,1,1,3
S12000045,East Lothian,4,2,12,0,0,0,0,4,1,0,0,0,2,0,0,0,3,1,0,0,0,6,9,4,0,0,4,0,12,0,36,17,0,0,2,19,3,0,0,0,3,0,0,0,6,0,2,13,3,0,5,0,1,5,1,0,0,2,3,1,0,0,0,4,11,3,0,1,2,0,4,1,1,0,1,0,0,3
S12000010,East Renfrewshire,0,0,5,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,14,3,33,31,0,6,6,26,6,0,2,0,1,0,0,0,0,0,0,9,1,0,4,0,0,2,0,0,0,0,2,0,0,0,0,6,10,4,0,5,3,0,4,1,2,0,0,0,0,4
S12000011,"Edinburgh, City of",1,2,11,0,0,0,0,4,0,0,0,0,1,0,0,1,0,1,0,0,0,2,3,1,0,0,0,0,9,1,25,6,0,3,2,10,2,0,0,0,2,0,0,0,3,1,2,3,2,0,1,1,0,2,0,0,0,0,2,2,0,0,0,0,6,2,0,1,0,0,0,0,0,0,0,0,0,6
S12000036,Falkirk,3,3,17,0,1,0,0,2,1,0,2,0,3,0,0,0,6,7,0,1,3,4,5,2,0,2,12,1,89,7,229,254,12,26,6,71,13,0,2,0,9,1,0,1,4,1,19,69,4,1,7,0,1,3,0,0,2,0,8,1,0,0,4,13,59,29,8,9,8,1,26,2,4,5,2,0,3,28
S12000014,Fife,2,4,21,2,0,0,2,7,4,0,1,0,1,2,0,0,1,5,1,2,0,7,19,14,0,4,2,0,14,2,39,27,0,5,2,18,6,1,3,0,2,0,0,1,2,2,2,13,1,0,4,1,0,2,1,3,1,0,6,6,1,1,2,0,8,0,6,2,2,1,5,2,0,1,1,0,1,5
S12000015,Glasgow City,3,8,63,4,0,1,1,6,4,0,3,1,0,1,0,0,2,7,0,0,0,9,29,14,2,2,13,12,36,7,124,84,3,23,13,54,17,3,10,1,5,1,5,1,16,10,10,39,9,0,20,0,3,6,0,7,0,0,15,4,0,1,4,7,27,12,1,2,5,1,10,1,2,1,1,1,1,6
S12000046,Highland,5,5,62,11,1,0,5,15,3,0,4,0,6,0,1,0,45,41,1,5,4,42,64,69,3,5,27,2,125,15,373,161,20,57,23,85,22,4,3,2,8,4,6,3,18,15,27,146,18,0,32,3,6,35,1,8,4,4,21,23,0,2,14,44,178,43,15,12,49,3,56,21,5,10,5,7,0,23
S12000017,Inverclyde,11,14,83,3,0,0,1,30,12,1,4,0,1,2,0,1,2,7,1,2,6,16,43,16,0,3,10,6,43,4,98,54,7,34,26,107,4,0,15,0,15,1,1,0,8,10,5,49,12,3,26,18,11,7,1,13,3,3,18,14,0,1,6,2,25,8,1,1,4,0,3,5,3,2,2,1,1,7
S12000018,Midlothian,2,3,21,1,0,0,0,6,2,0,0,0,1,1,0,0,2,6,0,2,0,8,8,5,1,0,5,0,16,2,36,16,1,4,4,15,2,3,2,0,3,0,0,0,3,0,1,19,2,0,10,0,3,6,0,0,0,0,4,6,0,0,2,5,14,3,1,0,1,1,4,1,0,0,1,0,0,0
S12000019,Moray,1,4,14,0,0,0,0,0,2,1,0,0,0,0,0,0,2,1,0,0,0,3,0,2,0,1,4,1,7,1,36,37,2,2,7,25,4,3,0,0,2,0,0,0,2,0,3,6,1,0,3,0,2,1,0,0,0,0,2,0,0,0,0,2,6,4,1,0,1,0,3,0,0,0,0,0,0,2
S12000020,Na h-Eileanan an Iar (Western Isles),0,2,13,1,0,0,0,3,2,0,2,0,0,0,0,1,0,2,1,0,0,2,17,6,1,2,1,1,6,0,23,17,0,8,4,25,3,1,1,0,2,0,0,0,2,1,2,14,0,0,9,0,2,1,0,2,1,1,1,1,0,0,1,0,4,2,0,1,2,0,1,1,0,0,0,0,0,2
S12000021,North Ayrshire,1,3,36,0,0,0,0,4,0,0,1,0,3,0,0,1,1,2,1,0,0,2,18,4,0,3,6,0,16,3,33,21,0,9,4,28,3,0,2,0,2,0,1,2,3,2,2,16,1,0,10,0,1,5,1,1,0,1,10,4,1,0,0,7,15,2,2,6,4,0,2,3,3,0,1,0,0,4
S12000044,North Lanarkshire,2,8,44,0,1,0,2,12,4,0,1,2,2,2,0,0,4,15,0,0,2,17,34,32,1,4,14,1,42,6,160,95,2,24,15,45,13,0,5,0,5,0,0,0,11,8,16,63,10,1,21,0,3,18,1,6,0,2,9,11,1,1,6,16,44,8,1,8,13,5,12,9,3,3,2,0,1,10
S12000023,Orkney Islands,0,1,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,1,1,0,1,0,0,2,8,4,1,1,1,6,0,0,0,0,1,0,0,0,1,2,0,1,2,0,3,1,1,0,0,0,0,0,1,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
S12000024,Perth and Kinross,5,1,38,0,0,0,2,15,5,1,4,0,1,1,0,1,1,2,1,2,0,8,39,12,0,0,3,1,28,1,52,32,1,13,11,57,6,2,10,0,7,0,1,1,10,3,4,12,2,1,5,6,0,2,1,1,0,1,3,9,0,0,0,1,8,1,1,2,2,0,2,1,1,2,0,1,0,6
S12000038,Renfrewshire,4,8,25,1,0,1,1,7,1,0,1,0,0,0,0,0,5,5,2,0,0,10,19,16,1,1,3,0,29,1,77,35,1,14,9,31,7,3,0,0,5,0,2,1,1,4,6,18,4,1,9,1,0,1,1,0,0,2,7,4,0,0,3,9,26,12,3,5,7,0,7,3,2,0,0,0,0,3
S12000026,Scottish Borders,5,3,17,0,0,0,0,4,3,0,2,0,0,2,0,0,0,0,0,0,1,0,3,0,0,0,2,1,13,2,29,40,3,3,2,72,4,1,3,1,2,0,0,0,3,0,3,11,1,0,7,0,1,0,0,0,0,2,2,3,0,0,0,1,11,4,0,1,1,0,1,0,1,0,0,0,0,2
S12000027,Shetland Islands,0,0,2,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,1,1,2,0,0,0,1,0,1,0,5,1,0,0,2,6,5,1,2,0,0,0,0,0,1,0,0,4,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,1,0,0,1,0,2,1,1,0,0,0,0,1
S12000028,South Ayrshire,5,4,24,0,0,0,1,8,1,0,2,0,1,1,0,0,5,4,0,2,0,5,18,10,0,1,3,2,17,2,47,20,0,12,7,32,2,1,3,1,3,0,1,0,3,0,2,19,1,0,5,0,2,2,1,4,0,1,6,3,0,0,1,0,20,3,2,0,5,0,4,1,0,0,1,0,0,3
S12000029,South Lanarkshire,5,12,75,2,1,0,1,15,4,1,4,1,1,2,0,0,2,8,0,1,5,12,26,28,1,0,11,0,40,6,139,68,5,35,19,76,21,2,12,0,10,1,2,0,12,5,5,54,8,1,29,1,4,8,4,4,3,1,19,17,1,1,2,14,48,10,3,2,10,1,18,10,1,3,0,0,0,10
S12000030,Stirling,1,3,20,0,0,0,0,10,1,0,0,0,0,0,0,0,0,4,0,0,0,8,24,12,0,2,3,0,12,0,34,28,3,6,6,22,3,0,4,0,3,0,2,1,4,1,2,20,5,0,6,2,3,2,3,3,1,1,1,2,0,0,2,0,7,2,1,2,1,0,2,0,0,0,2,0,0,1
S12000039,West Dunbartonshire,1,1,11,0,0,0,0,2,0,0,2,0,0,0,0,0,1,1,0,0,1,7,15,10,0,0,2,0,12,4,31,20,3,8,7,10,5,0,1,1,0,0,0,0,7,2,3,13,3,0,1,0,0,1,0,2,1,0,4,1,0,0,1,9,16,8,0,1,1,0,3,3,1,0,0,1,0,3
S12000040,West Lothian,1,4,27,1,0,0,0,3,4,0,1,0,1,0,0,1,1,0,0,0,0,0,3,1,0,0,3,1,15,1,54,71,1,10,5,54,8,1,3,1,4,0,0,0,2,0,5,10,4,0,7,0,1,2,0,0,1,0,5,1,0,0,0,2,11,1,0,5,2,0,3,1,0,0,0,0,1,3
K03000001,Great Britain2,780,1428,9303,461,135,131,276,2931,1090,44,714,183,727,315,11,221,1979,3658,214,540,818,5309,7737,7754,273,997,2482,2053,18270,2279,50404,25736,2230,8074,4353,15249,4741,684,2046,260,2419,431,578,492,3200,1736,3730,20430,1900,94,4731,429,873,3858,398,1337,292,330,2822,2133,236,160,1537,2562,10765,3278,1166,1044,1768,210,5334,877,498,598,440,578,656,3572